rank,title,link,ratings_link,10_ratings,9_ratings,8_ratings,7_ratings,6_ratings,5_ratings,4_ratings,3_ratings,2_ratings,1_ratings,overall_ratings,10_sample,9_sample,8_sample,7_sample,6_sample,5_sample,4_sample,3_sample,2_sample,1_sample,overall_sample,nature,timerange,parentalGuide,runtime,storyline,genres,languages,countries,releaseDate,releaseCountry
71,Freaks and Geeks,https://www.imdb.com/title/tt0193676/?ref_=chttvtp_t_71,https://www.imdb.com/title/tt0193676/ratings/?ref_=tt_ov_rat,37.2%,27.9%,18.8%,7.9%,2.5%,1.1%,0.5%,0.3%,0.3%,3.5%,8.8,"59,000","44,000","30,000","13,000","4,000","1,700",797,527,480,"5,500","10,159,000",TV Series,1999–2000,15,45m,A high school mathlete starts hanging out with a group of burnouts while her younger brother navigates his freshman year.,"Coming-of-Age, Teen Comedy, Teen Drama, Comedy, Drama, Back to top",English,United States,August 2001,United Kingdom
70,Pride and Prejudice,https://www.imdb.com/title/tt0112130/?ref_=chttvtp_t_70,https://www.imdb.com/title/tt0112130/ratings/?ref_=tt_ov_rat,47.8%,23.4%,14.8%,6.9%,2.5%,1.1%,0.5%,0.4%,0.4%,2.3%,8.8,"46,000","23,000","14,000","6,700","2,400","1,100",460,393,343,"2,200","1,097,000",TV Mini Series,1995,PG,50m,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.","Costume Drama, Period Drama, Romantic Epic, Drama, Romance, Back to top",English,United Kingdom,"September 24, 1995",United Kingdom
69,Blackadder Goes Forth,https://www.imdb.com/title/tt0096548/?ref_=chttvtp_t_69,https://www.imdb.com/title/tt0096548/ratings/?ref_=tt_ov_rat,32.4%,32.3%,19.0%,7.1%,2.3%,1.1%,0.5%,0.4%,0.4%,4.6%,8.8,"19,000","19,000","11,000","4,300","1,400",630,280,215,243,"2,800","1,060,000",TV Series,1989,15,30m,"Stuck in the middle of World War I, Captain Edmund Blackadder does his best to escape the banality of the war.","Satire, Sitcom, Comedy, War, Back to top",English,United Kingdom,"September 28, 1989",United Kingdom
68,Panchayat,https://www.imdb.com/title/tt12004706/?ref_=chttvtp_t_68,https://www.imdb.com/title/tt12004706/ratings/?ref_=tt_ov_rat,58.6%,24.5%,10.6%,3.3%,0.9%,0.4%,0.2%,0.1%,0.2%,1.2%,9,"59,000","25,000","11,000","3,300",885,404,176,146,200,"1,200","10,101,000",TV Series,2020–,15,,"A comedy-drama, which captures the journey of an engineering graduate Abhishek, who for lack of a better job option joins as secretary of a Panchayat office in a remote village of Uttar Pradesh.","Comedy, Drama, Back to top",Hindi,India,"March 6, 2020",United Kingdom
67,Dragon Ball Z,https://www.imdb.com/title/tt0214341/?ref_=chttvtp_t_67,https://www.imdb.com/title/tt0214341/ratings/?ref_=tt_ov_rat,45.5%,23.3%,14.4%,6.7%,2.7%,1.4%,0.7%,0.6%,0.6%,4.1%,8.8,"72,000","37,000","23,000","11,000","4,300","2,200","1,100",917,952,"6,500","10,159,000",TV Series,1996–2003,PG,24m,"With the help of the powerful Dragonballs, a team of fighters led by the saiyan warrior Goku defend the planet earth from extraterrestrial enemies.","Anime, Hand-Drawn Animation, Martial Arts, Sh≈çnen, Superhero, Supernatural Fantasy, Action, Adventure, Animation, Fantasy, Back to top","Japanese, English","Japan, United States, Canada","September 13, 1996",United States
66,Leyla ile Mecnun,https://www.imdb.com/title/tt1831164/?ref_=chttvtp_t_66,https://www.imdb.com/title/tt1831164/ratings/?ref_=tt_ov_rat,77.2%,8.8%,3.6%,1.7%,0.8%,0.6%,0.3%,0.3%,0.4%,6.2%,9.1,"77,000","8,700","3,600","1,700",755,566,343,306,423,"6,200","1,099,000",TV Series,2011–2023,TV-PG,1h 30m,"It is an unique and heartwarming show follows the extraordinary journey of a couple named Leyla and Mecnun. With Ali Atay portraying Mecnun and Ezgi Asaroglu as Leyla, the series has garnered a massive fan base and critical acclaim.","Romantic Epic, Adventure, Comedy, Drama, Fantasy, Mystery, Romance, Back to top",Turkish,Turkey,"February 9, 2011",Turkey
65,Fawlty Towers,https://www.imdb.com/title/tt0072500/?ref_=chttvtp_t_65,https://www.imdb.com/title/tt0072500/ratings/?ref_=tt_ov_rat,34.8%,29.5%,19.1%,8.0%,2.8%,1.2%,0.6%,0.4%,0.3%,3.3%,8.8,"36,000","31,000","20,000","8,400","2,900","1,200",608,392,362,"3,400","10,104,000",TV Series,1975–1979,PG,30m,"Hotel owner Basil Fawlty's incompetence, short fuse, and arrogance form a combination that ensures accidents and trouble are never far away.","Farce, Sitcom, Slapstick, Comedy, Back to top","English, Spanish",United Kingdom,"September 19, 1975",United Kingdom
64,The Chosen,https://www.imdb.com/title/tt5622316/?ref_=chttvtp_t_64,https://www.imdb.com/title/tt5622316/ratings/?ref_=tt_ov_rat,79.8%,9.9%,2.9%,1.2%,0.6%,0.5%,0.3%,0.3%,0.6%,4.0%,9.1,"43,000","5,400","1,600",639,313,273,140,175,300,"2,200","1,054,000",TV Series,2017–,TV-PG,1h,"The Chosen is a historical drama based on the life of Jesus and those who knew him. Set against the backdrop of Roman oppression in first-century Israel, the series shares an authentic look at Jesus' revolutionary life and teachings.","Historical Epic, Drama, History, Back to top",English,"Canada, United States","April 21, 2019",United States
63,BoJack Horseman,https://www.imdb.com/title/tt3398228/?ref_=chttvtp_t_63,https://www.imdb.com/title/tt3398228/ratings/?ref_=tt_ov_rat,40.4%,28.6%,16.6%,7.0%,2.7%,1.3%,0.7%,0.5%,0.4%,1.8%,8.8,"83,000","59,000","34,000","14,000","5,500","2,600","1,500","1,000",922,"3,700","10,206,000",TV Series,2014–2020,PG,25m,"BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, but now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.","Adult Animation, Dark Comedy, Psychological Drama, Satire, Showbiz Drama, Sitcom, Animation, Comedy, Drama, Back to top",English,United States,"August 22, 2014",United Kingdom
62,Das Boot,https://www.imdb.com/title/tt0081834/?ref_=chttvtp_t_62,https://www.imdb.com/title/tt0081834/ratings/?ref_=tt_ov_rat,31.0%,35.5%,19.7%,6.4%,2.0%,1.0%,0.4%,0.3%,0.4%,3.2%,8.8,"11,000","13,000","7,100","2,300",716,375,159,110,149,"1,100","1,036,000",TV Mini Series,1985,TV-MA,1h 38m,A World War II German U-Boat crew have a terrifying patrol mission in the early days of the war.,"War Epic, Drama, War, Back to top","German, French, English","West Germany, France, United Kingdom, Italy","January 5, 1986",United Kingdom
61,Curb Your Enthusiasm,https://www.imdb.com/title/tt0264235/?ref_=chttvtp_t_61,https://www.imdb.com/title/tt0264235/ratings/?ref_=tt_ov_rat,39.9%,28.7%,16.5%,6.4%,2.5%,1.4%,0.8%,0.7%,0.7%,2.4%,8.8,"62,000","45,000","26,000","10,000","3,900","2,100","1,300","1,100","1,100","3,800","10,156,000",TV Series,2000–2024,PG,30m,Larry David stars as an over-the-top version of himself in this comedy series that shows how seemingly trivial details of day-to-day life can precipitate a catastrophic chain of events.,"Dark Comedy, Sitcom, Comedy, Back to top",English,United States,"October 15, 2000",United States
60,Monty Python's Flying Circus,https://www.imdb.com/title/tt0063929/?ref_=chttvtp_t_60,https://www.imdb.com/title/tt0063929/ratings/?ref_=tt_ov_rat,35.0%,27.6%,17.3%,7.2%,2.6%,1.3%,0.7%,0.5%,0.6%,7.4%,8.8,"29,000","23,000","14,000","5,900","2,100","1,000",534,439,451,"6,100","1,082,000",TV Series,1969–1974,PG,30m,The original surreal sketch comedy showcase for the Monty Python troupe.,"Farce, Satire, Sketch Comedy, Slapstick, Comedy, Back to top","English, Arabic, French, German, Italian, Mandarin, Spanish",United Kingdom,"October 5, 1969",United Kingdom
59,One Piece,https://www.imdb.com/title/tt0388629/?ref_=chttvtp_t_59,https://www.imdb.com/title/tt0388629/ratings/?ref_=tt_ov_rat,69.8%,10.7%,5.3%,2.6%,1.2%,0.8%,0.4%,0.4%,1.0%,7.8%,9,"197,000","30,000","15,000","7,300","3,500","2,100","1,200","1,200","2,900","22,000","10,283,000",TV Series,1999–,PG,24m,"Monkey D. Luffy sets off on an adventure with his pirate crew in hopes of finding the greatest treasure ever, known as the ""One Piece.""","Action Epic, Adult Animation, Adventure Epic, Anime, Fantasy Epic, Globetrotting Adventure, Martial Arts, Quest, Sea Adventure, Sh≈çnen, Back to top",Japanese,Japan,"April 11, 2005",United Kingdom
58,The West Wing,https://www.imdb.com/title/tt0200276/?ref_=chttvtp_t_58,https://www.imdb.com/title/tt0200276/ratings/?ref_=tt_ov_rat,45.6%,26.5%,13.8%,5.7%,2.2%,1.2%,0.7%,0.6%,0.7%,2.9%,8.9,"41,000","24,000","13,000","5,200","2,000","1,100",626,508,594,"2,700","1,091,000",TV Series,1999–2006,12,42m,Inside the lives of staffers in the West Wing of the White House.,"Political Drama, Drama, Back to top",English,United States,"January 18, 2001",United Kingdom
57,TVF Pitchers,https://www.imdb.com/title/tt4742876/?ref_=chttvtp_t_57,https://www.imdb.com/title/tt4742876/ratings/?ref_=tt_ov_rat,62.4%,21.3%,8.2%,2.7%,0.9%,0.6%,0.3%,0.2%,0.4%,3.1%,9.1,"47,000","16,000","6,200","2,000",666,419,212,163,270,"2,400","1,075,000",TV Series,2015–2022,TV-MA,40m,A story of trials and tribulations of four young entrepreneurs who quit their day jobs in order to pursue their start up venture.,"Comedy, Drama, Back to top","Hindi, English",India,"June 3, 2015",India
56,Succession,https://www.imdb.com/title/tt7660850/?ref_=chttvtp_t_56,https://www.imdb.com/title/tt7660850/ratings/?ref_=tt_ov_rat,37.1%,32.1%,17.9%,6.4%,2.4%,1.2%,0.6%,0.5%,0.4%,1.4%,8.8,"114,000","99,000","55,000","20,000","7,500","3,700","2,000","1,500","1,300","4,200","10,308,000",TV Series,2018–2023,15,1h,"The Roy family is known for controlling the biggest media and entertainment company in the world. However, their world changes when their father steps down from the company.","Dark Comedy, Epic, Satire, Tragedy, Workplace Drama, Comedy, Drama, Financial Drama, Back to top",English,United States,"August 2, 2018",United Kingdom
55,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/?ref_=chttvtp_t_55,https://www.imdb.com/title/tt0472954/ratings/?ref_=tt_ov_rat,44.6%,25.1%,14.7%,6.7%,2.7%,1.4%,0.8%,0.6%,0.6%,2.7%,8.8,"117,000","66,000","39,000","18,000","7,200","3,800","2,100","1,600","1,500","7,200","10,263,000",TV Series,2005–,15,22m,Five friends with big egos and small brains are the proprietors of an Irish pub in Philadelphia.,"Dark Comedy, Satire, Sitcom, Comedy, Back to top",English,United States,"February 6, 2006",United Kingdom
54,Last Week Tonight with John Oliver,https://www.imdb.com/title/tt3530232/?ref_=chttvtp_t_54,https://www.imdb.com/title/tt3530232/ratings/?ref_=tt_ov_rat,39.4%,29.0%,14.2%,5.5%,2.0%,1.3%,0.8%,0.7%,1.0%,6.2%,8.8,"39,000","29,000","14,000","5,400","2,000","1,300",786,727,947,"6,200","1,099,000",TV Series,2014–,15,30m,Former Daily Show host and correspondent John Oliver brings his persona to this weekly news satire program.,"News, Satire, Comedy, Talk Show, Back to top",English,United States,"April 27, 2014",United Kingdom
53,Friends,https://www.imdb.com/title/tt0108778/?ref_=chttvtp_t_53,https://www.imdb.com/title/tt0108778/ratings/?ref_=tt_ov_rat,50.5%,20.6%,12.6%,6.8%,3.1%,1.7%,0.9%,0.7%,0.6%,2.4%,8.9,"572,000","233,000","142,000","77,000","35,000","20,000","11,000","8,100","7,300","27,000","101,100,000",TV Series,1994–2004,PG,22m,Follows the personal and professional lives of six twenty to thirty year-old friends living in the Manhattan borough of New York City.,"Feel-Good Romance, Parody, Romantic Comedy, Sitcom, Comedy, Romance, Back to top","English, Spanish, Italian, French, Dutch, Hebrew",United States,"April 28, 1995",United Kingdom
52,When They See Us,https://www.imdb.com/title/tt7137906/?ref_=chttvtp_t_52,https://www.imdb.com/title/tt7137906/ratings/?ref_=tt_ov_rat,35.4%,34.3%,19.4%,5.9%,1.7%,0.7%,0.3%,0.2%,0.3%,1.8%,8.8,"52,000","50,000","28,000","8,600","2,500",998,430,321,401,"2,700","10,146,000",TV Mini Series,2019,15,1h 15m,Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park. Based on the true story.,"Docudrama, Legal Drama, Teen Drama, True Crime, Biography, Crime, Drama, History, Back to top","English, Spanish",United States,"May 31, 2019",United Kingdom
51,Africa,https://www.imdb.com/title/tt2571774/?ref_=chttvtp_t_51,https://www.imdb.com/title/tt2571774/ratings/?ref_=tt_ov_rat,31.9%,36.1%,15.8%,4.7%,1.4%,0.9%,0.4%,0.3%,0.5%,8.0%,8.9,"6,100","6,900","3,000",896,259,172,71,63,87,"1,500","1,019,000",TV Mini Series,2013,PG,50m,"Africa, the world's wildest continent. David Attenborough takes us on an awe-inspiring journey through one of the most diverse places in the world. We visit deserts, savannas, and jungles and meet up with some of Africa's amazing wildlife.","Nature Documentary, Documentary, Back to top",English,United Kingdom,"January 2, 2013",United Kingdom
50,Frieren: Beyond Journey's End,https://www.imdb.com/title/tt22248376/?ref_=chttvtp_t_50,https://www.imdb.com/title/tt22248376/ratings/?ref_=tt_ov_rat,51.1%,24.9%,10.0%,4.0%,1.9%,0.7%,0.7%,0.6%,2.8%,3.4%,8.9,"18,000","8,500","3,400","1,400",644,253,228,192,955,"1,200","1,034,000",TV Series,2023–,15,25m,Elf mage Frieren and her fellow adventurers have defeated the Demon King and brought peace to the land. But Frieren will long outlive the rest of her former party. How will she come to understand what life means to the people around her?,"Anime, Fantasy Epic, Iyashikei, Sh≈çnen, Sword & Sorcery, Adventure, Animation, Comedy, Drama, Fantasy, Back to top","Japanese, Portuguese, Spanish, English",Japan,"October 27, 2023",United Kingdom
49,Taskmaster,https://www.imdb.com/title/tt4934214/?ref_=chttvtp_t_49,https://www.imdb.com/title/tt4934214/ratings/?ref_=tt_ov_rat,42.8%,31.1%,13.6%,5.0%,1.7%,1.0%,0.4%,0.4%,0.6%,3.4%,9,"10,000","7,400","3,200","1,200",417,244,103,89,136,818,"1,024,000",TV Series,2015–,15,45m,"Five comedians are set tasks challenging their creativity and wit. The tasks are supervised by Alex Horne but the Taskmaster, Greg Davies, always has the final word.","Comedy, Game Show, Back to top",English,United Kingdom,"August 1, 2015",United Kingdom
48,Apocalypse: The Second World War,https://www.imdb.com/title/tt1508238/?ref_=chttvtp_t_48,https://www.imdb.com/title/tt1508238/ratings/?ref_=tt_ov_rat,34.1%,36.9%,13.8%,4.3%,1.7%,0.9%,0.2%,0.3%,0.6%,7.0%,9,"5,600","6,000","2,300",701,277,155,40,48,102,"1,200","1,016,000",TV Mini Series,2009,TV-MA,1h,"This six-part series traces the Second World War, from the rise of the Nazis to the surrender of the Japanese, with detailed portraits of key figures.","History Documentary, Military Documentary, Documentary, History, War, Back to top",French,France,"September 8, 2009",France
47,Sahsiyet,https://www.imdb.com/title/tt7920978/?ref_=chttvtp_t_47,https://www.imdb.com/title/tt7920978/ratings/?ref_=tt_ov_rat,52.2%,24.2%,10.9%,4.1%,1.6%,0.8%,0.4%,0.4%,0.5%,5.0%,9,"27,000","12,000","5,600","2,100",800,432,193,179,251,"2,600","1,051,000",TV Series,2018–,TV-MA,1h,A man diagnosed with Alzheimer's decides to punish criminals.,"Psychological Thriller, Crime, Drama, Mystery, Thriller, Back to top",Turkish,Turkey,"March 17, 2018",United Kingdom
46,Nathan for You,https://www.imdb.com/title/tt2297757/?ref_=chttvtp_t_46,https://www.imdb.com/title/tt2297757/ratings/?ref_=tt_ov_rat,39.4%,31.3%,15.3%,5.8%,2.1%,1.1%,0.6%,0.5%,0.6%,3.2%,8.9,"17,000","13,000","6,500","2,500",909,450,256,228,275,"1,400","1,043,000",TV Series,2013–2017,Not Rated,30m,"Nathan Fielder uses his business degree and life experiences to help real small businesses turn a profit. But because of his unorthodox approach, Nathan's genuine efforts to do good often draw real people into an experience far beyond what they signed up for.","Docuseries, Quirky Comedy, Comedy, Documentary, Back to top",English,United States,"November 8, 2017",United Kingdom
45,Fargo,https://www.imdb.com/title/tt2802850/?ref_=chttvtp_t_45,https://www.imdb.com/title/tt2802850/ratings/?ref_=tt_ov_rat,31.7%,37.3%,20.5%,6.1%,1.8%,0.8%,0.4%,0.3%,0.2%,1.0%,8.8,"140,000","164,000","90,000","27,000","7,900","3,400","1,600","1,200","1,000","4,200","10,440,000",TV Series,2014–2024,15,1h,"Various chronicles of deception, intrigue, and murder in and around frozen Minnesota. All of these tales mysteriously lead back one way or another to Fargo, North Dakota.","Dark Comedy, Crime, Drama, Thriller, Back to top","English, German, Korean, Spanish, American Sign Language, French, Ukrainian, Hebrew, Russian",United States,"April 20, 2014",United Kingdom
44,True Detective,https://www.imdb.com/title/tt2356777/?ref_=chttvtp_t_44,https://www.imdb.com/title/tt2356777/ratings/?ref_=tt_ov_rat,37.0%,33.0%,18.6%,6.2%,1.9%,0.9%,0.4%,0.3%,0.3%,1.3%,8.9,"256,000","228,000","128,000","43,000","13,000","6,400","3,000","2,200","1,900","9,200","10,692,000",TV Series,2014–,18,1h,"Anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.","Cop Drama, Epic, Hard-boiled Detective, Police Procedural, Psychological Drama, Psychological Thriller, Serial Killer, Suspense Mystery, Whodunnit, Crime, Back to top",English,United States,"February 22, 2014",United Kingdom
43,As If,https://www.imdb.com/title/tt13675832/?ref_=chttvtp_t_43,https://www.imdb.com/title/tt13675832/ratings/?ref_=tt_ov_rat,48.8%,29.7%,11.7%,3.7%,1.2%,0.6%,0.4%,0.4%,0.5%,3.1%,9,"13,000","8,200","3,200","1,000",331,171,101,104,134,853,"1,028,000",TV Series,2021–,,,Yilmaz and Ilkkan are two friends who are constantly fighting each other. Their greatest feature is always being able to do something that will turn their ordinary lives upside down.,"Buddy Comedy, Comedy, Back to top",Turkish,Turkey,"March 28, 2021",United Kingdom
42,Cowboy Bebop,https://www.imdb.com/title/tt0213338/?ref_=chttvtp_t_42,https://www.imdb.com/title/tt0213338/ratings/?ref_=tt_ov_rat,40.7%,27.9%,15.4%,6.5%,2.3%,1.0%,0.5%,0.5%,0.4%,4.8%,8.9,"61,000","42,000","23,000","9,700","3,500","1,600",748,744,619,"7,300","10,151,000",TV Series,1998–1999,PG,24m,The futuristic misadventures and tragedies of an easygoing bounty hunter and his partners.,"Adult Animation, Anime, Cyberpunk, Space Sci-Fi, Action, Adventure, Animation, Comedy, Drama, Sci-Fi, Back to top",Japanese,Japan,"January 1, 2002",United Kingdom
41,The Beatles: Get Back,https://www.imdb.com/title/tt9735318/?ref_=chttvtp_t_41,https://www.imdb.com/title/tt9735318/ratings/?ref_=tt_ov_rat,43.5%,28.8%,13.9%,5.6%,2.3%,1.3%,0.6%,0.5%,0.5%,2.9%,8.9,"14,000","9,100","4,400","1,800",737,426,174,150,165,911,"1,032,000",TV Mini Series,2021,15,2h 30m,"In January 1969, The Beatles set out to write and record new songs for their first live show in more than two years, culminating in an impromptu concert atop their Savile Row studio.","Docuseries, Music Documentary, Biography, Documentary, Music, Back to top",English,"United Kingdom, New Zealand, United States","November 25, 2021",United Kingdom
40,Dekalog,https://www.imdb.com/title/tt0092337/?ref_=chttvtp_t_40,https://www.imdb.com/title/tt0092337/ratings/?ref_=tt_ov_rat,42.6%,27.7%,12.8%,5.2%,2.3%,1.4%,0.6%,0.6%,0.6%,6.2%,8.9,"13,000","8,400","3,900","1,600",687,426,189,170,192,"1,900","1,030,000",TV Mini Series,1989–1990,15,1h,"Ten television drama films, each one based on one of the Ten Commandments.","Psychological Drama, Drama, Back to top",Polish,"Poland, West Germany","December 10, 1989",Poland
39,Seinfeld,https://www.imdb.com/title/tt0098904/?ref_=chttvtp_t_39,https://www.imdb.com/title/tt0098904/ratings/?ref_=tt_ov_rat,45.0%,23.7%,14.2%,6.9%,3.0%,1.7%,1.0%,0.8%,0.7%,3.0%,8.9,"164,000","87,000","52,000","25,000","11,000","6,200","3,600","2,800","2,600","11,000","10,366,000",TV Series,1989–1998,PG,22m,The continuing misadventures of neurotic New York City stand-up comedian Jerry Seinfeld and his equally neurotic New York City friends.,"Sitcom, Comedy, Back to top","English, Spanish, Italian",United States,"October 6, 1993",United Kingdom
38,Gravity Falls,https://www.imdb.com/title/tt1865718/?ref_=chttvtp_t_38,https://www.imdb.com/title/tt1865718/ratings/?ref_=tt_ov_rat,43.4%,28.7%,16.4%,6.0%,2.0%,0.9%,0.4%,0.3%,0.3%,1.6%,8.9,"66,000","44,000","25,000","9,100","3,000","1,300",621,489,421,"2,500","10,152,000",TV Series,2012–2016,PG,23m,"Twin siblings Dipper and Mabel Pines spend the summer at their great-uncle's tourist trap in the enigmatic Gravity Falls, Oregon.","Dark Fantasy, High-Concept Comedy, Quirky Comedy, Satire, Supernatural Fantasy, Adventure, Animation, Comedy, Family, Fantasy, Back to top",English,"United States, South Korea","July 20, 2012",United Kingdom
37,Death Note,https://www.imdb.com/title/tt0877057/?ref_=chttvtp_t_37,https://www.imdb.com/title/tt0877057/ratings/?ref_=tt_ov_rat,42.5%,30.4%,15.4%,5.7%,1.8%,0.8%,0.4%,0.2%,0.2%,2.6%,8.9,"176,000","126,000","64,000","24,000","7,400","3,200","1,500",997,966,"11,000","10,414,000",TV Series,2006–2007,12,24m,An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,"Adult Animation, Anime, Cop Drama, Hard-boiled Detective, Legal Drama, Police Procedural, Psychological Drama, Psychological Thriller, Serial Killer, Sh≈çnen, Back to top","Japanese, English",Japan,"October 3, 2006",Japan
36,The Civil War,https://www.imdb.com/title/tt0098769/?ref_=chttvtp_t_36,https://www.imdb.com/title/tt0098769/ratings/?ref_=tt_ov_rat,41.8%,28.4%,11.3%,4.5%,2.0%,1.4%,0.6%,0.7%,1.0%,8.2%,9,"8,800","5,900","2,400",945,420,292,122,157,213,"1,700","1,021,000",TV Mini Series,1990,TV-14,1h 30m,A comprehensive survey of the American Civil War.,"Docuseries, History Documentary, Military Documentary, Documentary, History, War, Back to top",English,United States,"September 23, 1990",United States
35,Only Fools and Horses,https://www.imdb.com/title/tt0081912/?ref_=chttvtp_t_35,https://www.imdb.com/title/tt0081912/ratings/?ref_=tt_ov_rat,49.1%,22.9%,11.8%,5.6%,2.4%,1.3%,0.7%,0.6%,0.6%,5.1%,9,"30,000","14,000","7,100","3,400","1,400",786,423,347,376,"3,000","1,060,000",TV Series,1981–2003,12,1h 35m,Comedy that follows two brothers from London's rough Peckham estate as they wheel and deal through a number of dodgy deals and search for the big score that'll make them millionaires.,"Sitcom, Comedy, Back to top",English,United Kingdom,"September 8, 1981",United Kingdom
34,Firefly,https://www.imdb.com/title/tt0303461/?ref_=chttvtp_t_34,https://www.imdb.com/title/tt0303461/ratings/?ref_=tt_ov_rat,49.2%,23.9%,13.2%,5.7%,2.1%,1.0%,0.5%,0.4%,0.4%,3.6%,8.9,"142,000","69,000","38,000","16,000","6,200","2,900","1,600","1,200","1,000","10,000","10,289,000",TV Series,2002–2003,PG,45m,"Five hundred years in the future, a renegade crew aboard a small spacecraft tries to survive as they travel the unknown parts of the galaxy and evade warring factions as well as authority agents out to get them.","Space Sci-Fi, Adventure, Drama, Sci-Fi, Back to top","English, Mandarin, Cantonese",United States,"May 19, 2003",United Kingdom
33,Hunter x Hunter,https://www.imdb.com/title/tt2098220/?ref_=chttvtp_t_33,https://www.imdb.com/title/tt2098220/ratings/?ref_=tt_ov_rat,48.7%,25.5%,12.2%,4.7%,1.9%,0.9%,0.4%,0.3%,1.2%,4.1%,9,"77,000","40,000","19,000","7,400","3,000","1,400",704,512,"1,900","6,400","10,157,000",TV Series,2011–2014,PG,24m,"Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks out his father, who left him when he was younger.","Adult Animation, Anime, Quest, Sh≈çnen, Supernatural Fantasy, Action, Adventure, Animation, Comedy, Fantasy, Back to top",Japanese,Japan,"August 1, 2014",United Kingdom
32,Frozen Planet,https://www.imdb.com/title/tt2092588/?ref_=chttvtp_t_32,https://www.imdb.com/title/tt2092588/ratings/?ref_=tt_ov_rat,33.3%,36.0%,15.6%,4.3%,1.3%,0.8%,0.3%,0.3%,0.4%,7.9%,9,"12,000","13,000","5,500","1,500",445,277,109,90,130,"2,800","1,035,000",TV Mini Series,2011–2012,E,1h,Focuses on life and the environment in both the Arctic and Antarctic.,"Nature Documentary, Documentary, Back to top","English, Russian","United Kingdom, United States, Spain, Germany, Greece, Canada","October 26, 2011",United Kingdom
31,Human Planet,https://www.imdb.com/title/tt1806234/?ref_=chttvtp_t_31,https://www.imdb.com/title/tt1806234/ratings/?ref_=tt_ov_rat,37.6%,34.2%,14.6%,4.6%,1.5%,1.0%,0.4%,0.3%,0.5%,5.3%,9,"11,000","10,000","4,300","1,400",434,304,120,101,135,"1,600","1,030,000",TV Mini Series,2011,PG,50m,A cinematic experience bringing you the most amazing human stories in the world. Humans and wildlife surviving in the most extreme environments on Earth,"Nature Documentary, Travel Documentary, Documentary, Back to top",English,United Kingdom,"January 13, 2011",United Kingdom
30,Scam 1992: The Harshad Mehta Story,https://www.imdb.com/title/tt12392504/?ref_=chttvtp_t_30,https://www.imdb.com/title/tt12392504/ratings/?ref_=tt_ov_rat,75.1%,13.1%,5.1%,1.7%,0.6%,0.4%,0.2%,0.2%,0.5%,3.2%,9.2,"123,000","21,000","8,400","2,800",915,618,357,352,762,"5,200","10,164,000",TV Mini Series,2020,15,1h,"The rise and fall of Harshad Mehta, a stockbroker who single-handedly took the stock market to great heights, is depicted.","Docudrama, True Crime, Biography, Crime, Drama, Thriller, Financial Drama, Back to top",Hindi,India,"October 9, 2020",India
29,Clarkson's Farm,https://www.imdb.com/title/tt10541088/?ref_=chttvtp_t_29,https://www.imdb.com/title/tt10541088/ratings/?ref_=tt_ov_rat,46.8%,30.5%,13.4%,3.6%,1.0%,0.5%,0.2%,0.2%,0.3%,3.4%,9,"33,000","21,000","9,400","2,500",693,374,166,147,233,"2,400","1,070,000",TV Series,2021–,15,45m,Follow Jeremy Clarkson as he attempts to run a farm in the countryside.,"Comedy, Documentary, Reality TV, Back to top",English,United Kingdom,"June 11, 2021",United Kingdom
28,The Blue Planet,https://www.imdb.com/title/tt0296310/?ref_=chttvtp_t_28,https://www.imdb.com/title/tt0296310/ratings/?ref_=tt_ov_rat,36.0%,35.4%,15.5%,4.5%,1.3%,0.7%,0.3%,0.2%,0.3%,5.8%,9,"16,000","16,000","7,000","2,000",593,318,143,99,142,"2,600","1,045,000",TV Series,2001,E,50m,"Mammoth series, five years in the making, taking a look at the rich tapestry of life in the world's oceans.","Nature Documentary, Documentary, Back to top",English,"United Kingdom, United States, Germany","September 12, 2001",United Kingdom
27,The Office,https://www.imdb.com/title/tt0386676/?ref_=chttvtp_t_27,https://www.imdb.com/title/tt0386676/ratings/?ref_=tt_ov_rat,45.6%,27.2%,14.7%,5.8%,2.2%,1.1%,0.7%,0.5%,0.5%,1.8%,9,"348,000","207,000","112,000","44,000","16,000","8,500","5,000","3,900","4,000","13,000","10,763,000",TV Series,2005–2013,PG,22m,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, tedium and romance.","Mockumentary, Sitcom, Comedy, Back to top","English, Spanish, German, French",United States,"June 14, 2005",United Kingdom
